Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost
904,CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.62,10.42
905,CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.60,62.36
906,CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96,2,0,6.22,6.74
907,CA-2017-143259,12/30/2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.14,4,0.2,12.12,311.02
908,CA-2017-143259,12/30/2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,90.93,7,0,2.73,88.20
909,CA-2017-143259,12/30/2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.78,3,0.2,19.79,32.99
910,CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.80,4,0,323.95,875.85
911,CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.38,1099.40
912,CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.05,271.33
913,CA-2015-133627,5/31/2015,06-07-2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.20,6,0,9.10,13.10
914,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.25,27.69
915,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.05,87.68
916,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.92,2,0.3,-18.56,118.47
917,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.94,4,0.3,-57.00,854.94
918,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.57,3,0.8,-14.57,23.13
919,CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,0.2,50.41,98.95
920,CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.99,1,0.2,-0.81,13.80
921,CA-2014-138296,12-05-2014,12-12-2014,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.88,17.68
922,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,3,0,34.91,50.23
923,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,0,10.56,11.43
924,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.60,5,0,113.85,292.75
925,CA-2016-149797,9/15/2016,9/20/2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2,0.2,294.55,547.02
926,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.55,3,0.2,5.44,10.11
927,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252.00,5,0.2,53.55,198.45
928,CA-2015-115091,10-05-2015,10-09-2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,46.20,4,0,12.94,33.26
929,CA-2015-115091,10-05-2015,10-09-2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0,9.52,19.32
930,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.59,3,0.2,2.55,12.04
931,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.86,3,0.2,21.34,68.52
932,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.87,3,0.2,5.03,8.84
933,CA-2017-114216,09-02-2017,09-06-2017,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.19,3,0.2,4.11,8.08
934,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.06,8,0.2,15.21,29.85
935,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.72,6,0.7,-21.79,51.51
936,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.55,3,0.2,5.44,10.11
937,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.70,2,0.2,33.58,414.12
938,US-2017-111745,11-05-2017,11-06-2017,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.40,105.59
939,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2,0,6.22,6.74
940,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0,34.96,99.52
941,CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,0,8.05,9.07
942,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.10,2,0.2,2.21,3.89
943,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4,0.2,41.79,1072.49
944,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,32.40,5,0,15.55,16.85
945,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0,140.55,400.02
946,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,0.2,62.91,104.85
947,US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.17,3,0.5,-204.45,597.61
948,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49,7,0.2,-12.91,529.40
949,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.23,6,0.2,75.54,931.69
950,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.60,2684.92
951,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.55,3,0.2,5.44,10.11
952,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34,6,0.2,7.92,17.42
953,CA-2017-131156,04-03-2017,04-07-2017,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.47,4,0.2,7.64,17.83
954,CA-2017-136539,12/28/2017,01-01-2018,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.17,2,0.2,2.72,24.45
955,CA-2017-136539,12/28/2017,01-01-2018,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.85,2,0.32,-11.60,90.45
956,CA-2017-119305,11/30/2017,12-04-2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.80,5,0,43.45,130.35
957,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,0.2,2.59,27.00
958,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.75,2,0.7,-3.17,7.92
959,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,0.2,5.64,9.91
960,CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.60,2,0,53.20,151.40
961,CA-2017-152142,11/14/2017,11/19/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2,0.2,28.14,293.43
962,CA-2015-160059,11/27/2015,12-01-2015,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.06,3.18
963,CA-2016-120859,09-01-2016,09-04-2016,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94,10.94
964,CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.61,2,0.2,1.67,2.94
965,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0,4.81,5.01
966,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.71,26.26
967,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,12.96,2,0,6.22,6.74
968,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.60,4,0,91.97,99.63
969,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.23,4.41
970,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0.00,501.81
971,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.10,6,0.2,28.60,98.51
972,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.20,3,0.4,-31.05,155.25
973,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.59,2,0.7,-13.63,32.22
974,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.07,3,0.2,10.15,19.92
975,US-2017-103247,10-05-2017,10-08-2017,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7,0,3.22,157.71
976,US-2017-103247,10-05-2017,10-08-2017,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.79,3,0.2,25.58,50.21
977,US-2017-100209,07-09-2017,7/15/2017,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.79,1.87
978,CA-2017-159366,01-07-2017,01-10-2017,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.98,2,0.1,680.00,2379.99
979,CA-2016-145499,5/30/2016,5/31/2016,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.28,2,0.7,-2.63,5.91
980,CA-2015-157035,12-09-2015,12-12-2015,First Class,KB-16600,Ken Brennan,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0,16.67,17.35
981,CA-2016-144939,10-03-2016,10-08-2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.29,6,0.1,93.22,506.07
982,CA-2014-163419,11-11-2014,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1,0.2,0.81,2.59
983,CA-2014-163419,11-11-2014,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2,0.2,56.00,503.99
984,CA-2014-163419,11-11-2014,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49,528.43
985,CA-2017-100314,9/29/2017,10-05-2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.97,2,0.2,2.59,5.38
986,CA-2017-100314,9/29/2017,10-05-2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.97,4,0.2,9.44,18.53
